fecha_mes,id_tienda,categoria,presupuesto_venta_ars,presupuesto_unidades
2022-09-01,T02,Cocina y mesa,2594046.55,43
2022-09-01,T02,Decoracion,3507188.47,66
2022-09-01,T02,Iluminacion,1785538.14,34
2022-09-01,T02,Muebles,1463708.54,38
2022-09-01,T02,Organizacion,384261.58,15
2022-09-01,T02,Textil hogar,581279.69,22
2022-09-01,T03,Baño,768540.68,29
2022-09-01,T03,Cocina y mesa,2562607.1,50
2022-09-01,T03,Decoracion,2894469.0,61
2022-09-01,T03,Iluminacion,1259997.18,22
2022-09-01,T03,Muebles,1265661.31,22
2022-09-01,T03,Organizacion,822498.78,24
2022-09-01,T03,Textil hogar,178105.54,10
2022-09-01,T04,Baño,350858.31,32
2022-09-01,T04,Cocina y mesa,2219002.54,45
2022-09-01,T04,Decoracion,1824317.78,49
2022-09-01,T04,Iluminacion,1123784.22,15
2022-09-01,T04,Muebles,1389137.85,42
2022-09-01,T04,Organizacion,746369.01,27
2022-09-01,T04,Textil hogar,700831.55,24
2022-09-01,T05,Baño,1119331.32,21
2022-09-01,T05,Cocina y mesa,4083429.74,78
2022-09-01,T05,Decoracion,867906.87,29
2022-09-01,T05,Iluminacion,487958.21,10
2022-09-01,T05,Muebles,1737593.34,53
2022-09-01,T05,Organizacion,108987.4,4
2022-09-01,T05,Textil hogar,578307.0,12
2022-09-01,T06,Baño,253875.14,4
2022-09-01,T06,Cocina y mesa,543279.9,16
2022-09-01,T06,Decoracion,2620778.26,46
2022-09-01,T06,Iluminacion,366250.84,10
2022-09-01,T06,Muebles,1211631.44,33
2022-09-01,T06,Organizacion,734368.16,28
2022-09-01,T06,Textil hogar,321590.04,12
2022-09-01,T07,Baño,185193.51,6
2022-09-01,T07,Cocina y mesa,1296338.7,39
2022-09-01,T07,Decoracion,2915531.23,56
2022-09-01,T07,Iluminacion,455894.1,11
2022-09-01,T07,Muebles,786221.46,22
2022-09-01,T07,Organizacion,714799.65,14
2022-09-01,T07,Textil hogar,429285.44,15
2022-09-01,T08,Baño,301424.6,9
2022-09-01,T08,Cocina y mesa,1930625.13,41
2022-09-01,T08,Decoracion,3149799.88,64
2022-09-01,T08,Iluminacion,1290375.45,29
2022-09-01,T08,Muebles,1159241.97,37
2022-09-01,T08,Organizacion,916815.86,22
2022-09-01,T08,Textil hogar,42425.26,6
2022-09-01,T09,Baño,509420.22,32
2022-09-01,T09,Cocina y mesa,1927204.73,59
2022-09-01,T09,Decoracion,1866379.88,42
2022-09-01,T09,Iluminacion,482547.99,16
2022-09-01,T09,Muebles,1385902.81,34
2022-09-01,T09,Organizacion,36017.86,2
2022-09-01,T09,Textil hogar,478591.56,18
2022-09-01,T10,Baño,1017814.97,27
2022-09-01,T10,Cocina y mesa,1389065.04,26
2022-09-01,T10,Decoracion,3502072.09,75
2022-09-01,T10,Iluminacion,1917591.23,34
2022-09-01,T10,Muebles,314400.02,5
2022-09-01,T10,Organizacion,461000.14,23
2022-09-01,T10,Textil hogar,830683.17,17
2022-09-01,T11,Baño,427391.28,11
2022-09-01,T11,Cocina y mesa,1339971.55,37
2022-09-01,T11,Decoracion,3752501.1,67
2022-09-01,T11,Iluminacion,342115.37,9
2022-09-01,T11,Muebles,952594.99,20
2022-09-01,T11,Organizacion,663797.54,19
2022-09-01,T11,Textil hogar,252203.33,12
2022-09-01,T12,Baño,1210521.99,31
2022-09-01,T12,Cocina y mesa,486368.77,14
2022-09-01,T12,Decoracion,2514106.04,50
2022-09-01,T12,Iluminacion,806230.92,15
2022-09-01,T12,Muebles,2052762.98,57
2022-09-01,T12,Organizacion,681035.21,27
2022-09-01,T12,Textil hogar,162105.04,5
2022-09-01,T13,Baño,605144.9,19
2022-09-01,T13,Cocina y mesa,1410843.77,27
2022-09-01,T13,Decoracion,1656496.42,36
2022-09-01,T13,Iluminacion,1628754.38,35
2022-09-01,T13,Muebles,787302.28,21
2022-09-01,T13,Organizacion,967188.99,19
2022-09-01,T13,Textil hogar,589005.82,16
2022-09-01,T14,Baño,451206.36,8
2022-09-01,T14,Cocina y mesa,1346759.56,26
2022-09-01,T14,Decoracion,3036757.53,74
2022-09-01,T14,Iluminacion,1283431.05,21
2022-09-01,T14,Muebles,534507.53,20
2022-09-01,T14,Organizacion,419789.65,17
2022-09-01,T14,Textil hogar,468221.54,16
2022-09-01,T15,Baño,931850.39,31
2022-09-01,T15,Cocina y mesa,1633454.11,42
2022-09-01,T15,Decoracion,2438288.44,58
2022-09-01,T15,Iluminacion,1479963.68,30
2022-09-01,T15,Muebles,1726711.98,49
2022-09-01,T15,Organizacion,1028660.67,20
2022-09-01,T15,Textil hogar,703276.89,5
2022-09-01,T16,Baño,58797.39,8
2022-09-01,T16,Cocina y mesa,1579653.3,28
2022-09-01,T16,Decoracion,2269792.41,61
2022-09-01,T16,Iluminacion,561848.37,16
2022-09-01,T16,Muebles,2109831.54,52
2022-09-01,T16,Organizacion,1410793.69,32
2022-09-01,T16,Textil hogar,641623.53,25
2022-09-01,T17,Baño,792973.81,21
2022-09-01,T17,Cocina y mesa,1548000.31,35
2022-09-01,T17,Decoracion,1657790.23,40
2022-09-01,T17,Iluminacion,1360637.17,27
2022-09-01,T17,Muebles,532171.56,16
2022-09-01,T17,Organizacion,602020.1,14
2022-09-01,T17,Textil hogar,424022.17,13
2022-09-01,T18,Baño,412971.65,15
2022-09-01,T18,Cocina y mesa,816177.66,17
2022-09-01,T18,Decoracion,2976045.19,68
2022-09-01,T18,Iluminacion,1412318.78,25
2022-09-01,T18,Muebles,521831.22,21
2022-09-01,T18,Organizacion,865838.8,14
2022-09-01,T18,Textil hogar,804043.89,21
2022-09-01,T19,Baño,1751898.63,34
2022-09-01,T19,Cocina y mesa,2346391.35,50
2022-09-01,T19,Decoracion,2638662.25,49
2022-09-01,T19,Iluminacion,1782150.3,31
2022-09-01,T19,Muebles,965948.17,35
2022-09-01,T19,Organizacion,565756.33,20
2022-09-01,T19,Textil hogar,565895.66,23
2022-09-01,T20,Baño,638293.53,18
2022-09-01,T20,Cocina y mesa,2290013.05,45
2022-09-01,T20,Decoracion,2576779.6,53
2022-09-01,T20,Iluminacion,1059593.29,21
2022-09-01,T20,Muebles,918115.94,28
2022-09-01,T20,Organizacion,593521.81,21
2022-09-01,T20,Textil hogar,280922.61,11
2022-09-01,T21,Baño,789042.07,18
2022-09-01,T21,Cocina y mesa,2055153.87,57
2022-09-01,T21,Decoracion,3819820.69,74
2022-09-01,T21,Iluminacion,403908.55,7
2022-09-01,T21,Muebles,1262766.22,38
2022-09-01,T21,Organizacion,833061.12,25
2022-09-01,T21,Textil hogar,873837.84,22
2022-09-01,T22,Baño,448500.23,10
2022-09-01,T22,Cocina y mesa,2013984.63,37
2022-09-01,T22,Decoracion,2933464.29,62
2022-09-01,T22,Iluminacion,1581269.69,32
2022-09-01,T22,Muebles,1076294.41,33
2022-09-01,T22,Organizacion,946656.45,29
2022-09-01,T22,Textil hogar,215213.54,8
2022-09-01,T23,Baño,400763.93,12
2022-09-01,T23,Cocina y mesa,2043442.45,38
2022-09-01,T23,Decoracion,3216609.44,81
2022-09-01,T23,Iluminacion,516002.76,12
2022-09-01,T23,Muebles,1076007.74,21
2022-09-01,T23,Organizacion,104724.8,3
2022-09-01,T23,Textil hogar,423012.26,17
2022-09-01,T24,Baño,524151.41,26
2022-09-01,T24,Cocina y mesa,2498344.91,59
2022-09-01,T24,Decoracion,2562103.85,55
2022-09-01,T24,Iluminacion,687279.4,10
2022-09-01,T24,Muebles,643248.42,19
2022-09-01,T24,Organizacion,652652.12,14
2022-09-01,T24,Textil hogar,1153359.42,27
2022-09-01,T25,Baño,247214.19,9
2022-09-01,T25,Cocina y mesa,2505035.25,57
2022-09-01,T25,Decoracion,2727937.25,64
2022-09-01,T25,Iluminacion,854509.37,13
2022-09-01,T25,Muebles,845794.61,41
2022-09-01,T25,Organizacion,416109.22,8
2022-09-01,T25,Textil hogar,609913.88,16
2022-09-01,T26,Baño,96597.03,21
2022-09-01,T26,Cocina y mesa,1358810.32,25
2022-09-01,T26,Decoracion,1248560.98,39
2022-09-01,T26,Iluminacion,1080617.9,23
2022-09-01,T26,Muebles,757900.03,28
2022-09-01,T26,Organizacion,633535.29,22
2022-09-01,T26,Textil hogar,237031.12,7
2022-09-01,T27,Baño,429899.52,15
2022-09-01,T27,Cocina y mesa,511550.88,14
2022-09-01,T27,Decoracion,2242880.14,58
2022-09-01,T27,Iluminacion,654708.2,16
2022-09-01,T27,Muebles,1041444.69,13
2022-09-01,T27,Organizacion,701078.92,30
2022-09-01,T27,Textil hogar,516093.09,11
2022-09-01,T28,Baño,424561.46,25
2022-09-01,T28,Cocina y mesa,1692737.38,46
2022-09-01,T28,Decoracion,722004.79,19
2022-09-01,T28,Iluminacion,1271452.97,24
2022-09-01,T28,Muebles,703163.14,27
2022-09-01,T28,Organizacion,781428.9,26
2022-09-01,T28,Textil hogar,650573.7,14
2022-10-01,T01,Baño,651783.04,31
2022-10-01,T01,Cocina y mesa,2749133.74,56
2022-10-01,T01,Decoracion,1816735.96,43
2022-10-01,T01,Iluminacion,1491077.71,28
2022-10-01,T01,Muebles,913043.41,19
2022-10-01,T01,Organizacion,618613.98,16
2022-10-01,T01,Textil hogar,704726.27,19
2022-10-01,T02,Baño,696157.56,22
2022-10-01,T02,Cocina y mesa,1827796.49,33
2022-10-01,T02,Decoracion,2975468.78,62
2022-10-01,T02,Iluminacion,2169195.02,41
2022-10-01,T02,Muebles,2035427.61,56
2022-10-01,T02,Organizacion,704381.02,26
2022-10-01,T02,Textil hogar,1145788.45,34
2022-10-01,T03,Baño,1493379.56,51
2022-10-01,T03,Cocina y mesa,2360267.92,57
2022-10-01,T03,Decoracion,2410362.22,55
2022-10-01,T03,Iluminacion,319525.87,11
2022-10-01,T03,Muebles,1347258.98,27
2022-10-01,T03,Organizacion,775978.96,24
2022-10-01,T03,Textil hogar,155436.07,12
2022-10-01,T04,Baño,916849.47,44
2022-10-01,T04,Cocina y mesa,3188344.52,64
2022-10-01,T04,Decoracion,2741907.46,65
2022-10-01,T04,Iluminacion,3482556.56,62
2022-10-01,T04,Muebles,863188.86,28
2022-10-01,T04,Organizacion,716781.63,24
2022-10-01,T04,Textil hogar,863992.31,26
2022-10-01,T05,Baño,1804595.49,38
2022-10-01,T05,Cocina y mesa,3711509.24,73
2022-10-01,T05,Decoracion,1301057.74,41
2022-10-01,T05,Iluminacion,2018987.14,34
2022-10-01,T05,Muebles,1274198.9,52
2022-10-01,T05,Organizacion,421987.07,11
2022-10-01,T05,Textil hogar,1160701.08,21
2022-10-01,T06,Baño,461148.38,13
2022-10-01,T06,Cocina y mesa,1588966.35,35
2022-10-01,T06,Decoracion,3384544.12,37
2022-10-01,T06,Iluminacion,2560015.34,47
2022-10-01,T06,Muebles,1458585.68,29
2022-10-01,T06,Organizacion,868908.25,31
2022-10-01,T06,Textil hogar,505617.4,18
2022-10-01,T07,Baño,616918.93,17
2022-10-01,T07,Cocina y mesa,1362021.8,41
2022-10-01,T07,Decoracion,4649775.23,83
2022-10-01,T07,Iluminacion,1589192.01,36
2022-10-01,T07,Muebles,1056988.83,37
2022-10-01,T07,Organizacion,555281.41,15
2022-10-01,T07,Textil hogar,1381925.85,35
2022-10-01,T08,Baño,872183.24,16
2022-10-01,T08,Cocina y mesa,1624684.48,39
2022-10-01,T08,Decoracion,3007761.6,68
2022-10-01,T08,Iluminacion,2936765.31,53
2022-10-01,T08,Muebles,1303827.02,44
2022-10-01,T08,Organizacion,923669.13,25
2022-10-01,T08,Textil hogar,1188737.37,23
2022-10-01,T09,Baño,856910.97,42
2022-10-01,T09,Cocina y mesa,1481919.73,40
2022-10-01,T09,Decoracion,2463828.35,66
2022-10-01,T09,Iluminacion,2197497.37,47
2022-10-01,T09,Muebles,1713760.45,33
2022-10-01,T09,Organizacion,371943.83,11
2022-10-01,T09,Textil hogar,1176238.92,32
2022-10-01,T10,Baño,1093482.75,24
2022-10-01,T10,Cocina y mesa,805718.13,21
2022-10-01,T10,Decoracion,2621530.22,61
2022-10-01,T10,Iluminacion,1949508.46,34
2022-10-01,T10,Muebles,1458356.77,26
2022-10-01,T10,Organizacion,525248.67,23
2022-10-01,T10,Textil hogar,1040241.93,23
2022-10-01,T11,Baño,288741.56,8
2022-10-01,T11,Cocina y mesa,1471507.42,34
2022-10-01,T11,Decoracion,3992393.28,89
2022-10-01,T11,Iluminacion,1188766.93,21
2022-10-01,T11,Muebles,1073872.53,39
2022-10-01,T11,Organizacion,571189.84,14
2022-10-01,T11,Textil hogar,537682.77,19
2022-10-01,T12,Baño,609894.11,27
2022-10-01,T12,Cocina y mesa,563939.24,14
2022-10-01,T12,Decoracion,2755051.64,59
2022-10-01,T12,Iluminacion,571188.61,9
2022-10-01,T12,Muebles,2787941.22,71
2022-10-01,T12,Organizacion,855463.59,32
2022-10-01,T12,Textil hogar,456617.38,14
2022-10-01,T13,Baño,537661.39,16
2022-10-01,T13,Cocina y mesa,2278463.97,51
2022-10-01,T13,Decoracion,2071844.02,40
2022-10-01,T13,Iluminacion,2473436.58,41
2022-10-01,T13,Muebles,1646540.21,35
2022-10-01,T13,Organizacion,791526.84,16
2022-10-01,T13,Textil hogar,855824.59,24
2022-10-01,T14,Baño,165559.47,4
2022-10-01,T14,Cocina y mesa,1701332.43,44
2022-10-01,T14,Decoracion,2584599.79,70
2022-10-01,T14,Iluminacion,2815980.11,49
2022-10-01,T14,Muebles,608407.3,27
2022-10-01,T14,Organizacion,515540.07,20
2022-10-01,T14,Textil hogar,718933.15,18
2022-10-01,T15,Baño,840883.28,35
2022-10-01,T15,Cocina y mesa,2509709.83,53
2022-10-01,T15,Decoracion,3825089.96,83
2022-10-01,T15,Iluminacion,2446440.89,41
2022-10-01,T15,Muebles,1768591.85,50
2022-10-01,T15,Organizacion,682868.66,15
2022-10-01,T15,Textil hogar,1073815.3,23
2022-10-01,T16,Baño,1013443.05,28
2022-10-01,T16,Cocina y mesa,1578302.87,33
2022-10-01,T16,Decoracion,2082488.65,46
2022-10-01,T16,Iluminacion,1050720.25,29
2022-10-01,T16,Muebles,1444761.63,47
2022-10-01,T16,Organizacion,1164991.46,36
2022-10-01,T16,Textil hogar,832745.54,21
2022-10-01,T17,Baño,744479.01,16
2022-10-01,T17,Cocina y mesa,1513074.94,33
2022-10-01,T17,Decoracion,1763397.97,41
2022-10-01,T17,Iluminacion,3813875.73,67
2022-10-01,T17,Muebles,864477.83,22
2022-10-01,T17,Organizacion,635012.75,20
2022-10-01,T17,Textil hogar,641345.51,18
2022-10-01,T18,Baño,726832.35,22
2022-10-01,T18,Cocina y mesa,1054358.92,20
2022-10-01,T18,Decoracion,3068076.31,76
2022-10-01,T18,Iluminacion,1277244.5,24
2022-10-01,T18,Muebles,539852.32,19
2022-10-01,T18,Organizacion,635140.05,18
2022-10-01,T18,Textil hogar,857216.33,25
2022-10-01,T19,Baño,757128.36,23
2022-10-01,T19,Cocina y mesa,2785494.81,54
2022-10-01,T19,Decoracion,3075718.18,61
2022-10-01,T19,Iluminacion,2438324.39,48
2022-10-01,T19,Muebles,1338334.16,36
2022-10-01,T19,Organizacion,1083230.67,32
2022-10-01,T19,Textil hogar,161944.09,7
2022-10-01,T20,Baño,423611.71,14
2022-10-01,T20,Cocina y mesa,2700149.51,56
2022-10-01,T20,Decoracion,2581914.67,38
2022-10-01,T20,Iluminacion,2468929.28,40
2022-10-01,T20,Muebles,1103672.47,26
2022-10-01,T20,Organizacion,817483.21,24
2022-10-01,T20,Textil hogar,507286.3,14
2022-10-01,T21,Baño,524686.76,15
2022-10-01,T21,Cocina y mesa,1836916.86,59
2022-10-01,T21,Decoracion,3225075.43,60
2022-10-01,T21,Iluminacion,1145973.27,20
2022-10-01,T21,Muebles,1765909.29,50
2022-10-01,T21,Organizacion,647765.7,19
2022-10-01,T21,Textil hogar,1258440.59,25
2022-10-01,T22,Baño,565496.0,14
2022-10-01,T22,Cocina y mesa,1611110.26,33
2022-10-01,T22,Decoracion,3484497.01,75
2022-10-01,T22,Iluminacion,3572866.81,59
2022-10-01,T22,Muebles,809747.78,17
2022-10-01,T22,Organizacion,898949.01,22
2022-10-01,T22,Textil hogar,988189.67,22
2022-10-01,T23,Baño,695475.66,22
2022-10-01,T23,Cocina y mesa,2712236.14,61
2022-10-01,T23,Decoracion,2972424.81,71
2022-10-01,T23,Iluminacion,1911717.63,34
2022-10-01,T23,Muebles,1339580.1,32
2022-10-01,T23,Organizacion,360348.58,11
2022-10-01,T23,Textil hogar,735832.95,23
2022-10-01,T24,Baño,683192.94,24
2022-10-01,T24,Cocina y mesa,3235466.25,70
2022-10-01,T24,Decoracion,2010978.18,39
2022-10-01,T24,Iluminacion,2148711.74,35
2022-10-01,T24,Muebles,2513027.15,52
2022-10-01,T24,Organizacion,848428.0,14
2022-10-01,T24,Textil hogar,1044612.05,27
2022-10-01,T25,Baño,957227.94,23
2022-10-01,T25,Cocina y mesa,1962191.49,40
2022-10-01,T25,Decoracion,4007509.78,86
2022-10-01,T25,Iluminacion,2257518.22,37
2022-10-01,T25,Muebles,1075097.72,36
2022-10-01,T25,Organizacion,493251.4,12
2022-10-01,T25,Textil hogar,1436523.19,32
2022-10-01,T26,Baño,1177818.16,36
2022-10-01,T26,Cocina y mesa,2982180.76,51
2022-10-01,T26,Decoracion,2599979.25,64
2022-10-01,T26,Iluminacion,1901610.49,35
2022-10-01,T26,Muebles,1158592.18,29
2022-10-01,T26,Organizacion,756453.24,30
2022-10-01,T26,Textil hogar,528082.99,12
2022-10-01,T27,Baño,446972.66,11
2022-10-01,T27,Cocina y mesa,1682492.86,34
2022-10-01,T27,Decoracion,3602642.05,82
2022-10-01,T27,Iluminacion,1302632.37,27
2022-10-01,T27,Muebles,1369107.79,42
2022-10-01,T27,Organizacion,679337.86,30
2022-10-01,T27,Textil hogar,557111.26,17
2022-10-01,T28,Baño,832803.14,37
2022-10-01,T28,Cocina y mesa,804192.75,34
2022-10-01,T28,Decoracion,2087873.89,51
2022-10-01,T28,Iluminacion,1731297.18,36
2022-10-01,T28,Muebles,1240211.65,52
2022-10-01,T28,Organizacion,930168.69,35
2022-10-01,T28,Textil hogar,528027.19,11
2022-11-01,T01,Baño,664109.44,36
2022-11-01,T01,Cocina y mesa,3165475.48,54
2022-11-01,T01,Decoracion,2154847.36,57
2022-11-01,T01,Iluminacion,1065662.35,22
2022-11-01,T01,Muebles,944146.73,19
2022-11-01,T01,Organizacion,1057078.7,16
2022-11-01,T01,Textil hogar,1226419.33,25
2022-11-01,T02,Baño,900493.84,24
2022-11-01,T02,Cocina y mesa,2636987.35,51
2022-11-01,T02,Decoracion,3232335.26,68
2022-11-01,T02,Iluminacion,2314111.42,49
2022-11-01,T02,Muebles,1092675.29,44
2022-11-01,T02,Organizacion,2321940.37,64
2022-11-01,T02,Textil hogar,869684.06,25
2022-11-01,T03,Baño,1260750.03,36
2022-11-01,T03,Cocina y mesa,3495240.82,70
2022-11-01,T03,Decoracion,2492417.52,58
2022-11-01,T03,Iluminacion,2852510.99,59
2022-11-01,T03,Muebles,1359873.51,36
2022-11-01,T03,Organizacion,676851.58,21
2022-11-01,T03,Textil hogar,911538.72,21
2022-11-01,T04,Baño,447314.71,28
2022-11-01,T04,Cocina y mesa,3559957.71,66
2022-11-01,T04,Decoracion,2600013.47,69
2022-11-01,T04,Iluminacion,3172826.25,66
2022-11-01,T04,Muebles,1603986.0,41
2022-11-01,T04,Organizacion,1147754.11,43
2022-11-01,T04,Textil hogar,1277064.94,35
2022-11-01,T05,Baño,1333017.5,25
2022-11-01,T05,Cocina y mesa,3795876.89,68
2022-11-01,T05,Decoracion,962068.98,38
2022-11-01,T05,Iluminacion,2515477.05,56
2022-11-01,T05,Muebles,1714400.13,62
2022-11-01,T05,Organizacion,1283011.58,36
2022-11-01,T05,Textil hogar,696368.76,15
2022-11-01,T06,Baño,294302.0,12
2022-11-01,T06,Cocina y mesa,1236840.61,22
2022-11-01,T06,Decoracion,3395355.06,74
2022-11-01,T06,Iluminacion,1953454.67,38
2022-11-01,T06,Muebles,787753.55,19
2022-11-01,T06,Organizacion,1064166.19,34
2022-11-01,T06,Textil hogar,750171.23,19
2022-11-01,T07,Baño,725557.38,21
2022-11-01,T07,Cocina y mesa,2753126.92,64
2022-11-01,T07,Decoracion,5254925.18,94
2022-11-01,T07,Iluminacion,1816.22,21
2022-11-01,T07,Muebles,1423261.89,42
2022-11-01,T07,Organizacion,528990.75,12
2022-11-01,T07,Textil hogar,1147556.1,29
2022-11-01,T08,Baño,1454307.06,33
2022-11-01,T08,Cocina y mesa,3238627.87,60
2022-11-01,T08,Decoracion,3967880.58,84
2022-11-01,T08,Iluminacion,3271707.67,63
2022-11-01,T08,Muebles,992822.58,52
2022-11-01,T08,Organizacion,773012.61,23
2022-11-01,T08,Textil hogar,1188108.23,23
2022-11-01,T09,Baño,863454.54,41
2022-11-01,T09,Cocina y mesa,2025961.2,55
2022-11-01,T09,Decoracion,2224582.25,48
2022-11-01,T09,Iluminacion,2108910.67,40
2022-11-01,T09,Muebles,2096540.51,48
2022-11-01,T09,Organizacion,176976.91,7
2022-11-01,T09,Textil hogar,489040.32,17
2022-11-01,T10,Baño,1089923.94,24
2022-11-01,T10,Cocina y mesa,1041927.21,23
2022-11-01,T10,Decoracion,3191093.76,68
2022-11-01,T10,Iluminacion,2794089.63,68
2022-11-01,T10,Muebles,909101.14,17
2022-11-01,T10,Organizacion,1214061.75,31
2022-11-01,T10,Textil hogar,1459499.58,30
2022-11-01,T11,Baño,886310.57,29
2022-11-01,T11,Cocina y mesa,2450671.1,66
2022-11-01,T11,Decoracion,3250829.14,72
2022-11-01,T11,Iluminacion,1258835.37,39
2022-11-01,T11,Muebles,1044324.81,37
2022-11-01,T11,Organizacion,462955.4,10
2022-11-01,T11,Textil hogar,437385.29,15
2022-11-01,T12,Baño,880056.25,23
2022-11-01,T12,Cocina y mesa,1547125.51,30
2022-11-01,T12,Decoracion,3337360.84,78
2022-11-01,T12,Iluminacion,904029.45,28
2022-11-01,T12,Muebles,2319487.5,70
2022-11-01,T12,Organizacion,1638519.26,44
2022-11-01,T12,Textil hogar,660028.83,19
2022-11-01,T13,Baño,226096.4,8
2022-11-01,T13,Cocina y mesa,2258045.22,54
2022-11-01,T13,Decoracion,2277229.82,55
2022-11-01,T13,Iluminacion,2098081.68,50
2022-11-01,T13,Muebles,676178.43,22
2022-11-01,T13,Organizacion,891561.78,22
2022-11-01,T13,Textil hogar,1379658.99,32
2022-11-01,T14,Baño,28928.62,6
2022-11-01,T14,Cocina y mesa,1336985.86,31
2022-11-01,T14,Decoracion,3273633.58,79
2022-11-01,T14,Iluminacion,2524343.36,64
2022-11-01,T14,Muebles,311894.52,18
2022-11-01,T14,Organizacion,437215.09,15
2022-11-01,T14,Textil hogar,859978.41,19
2022-11-01,T15,Baño,1249990.11,44
2022-11-01,T15,Cocina y mesa,2291256.86,41
2022-11-01,T15,Decoracion,4386418.2,90
2022-11-01,T15,Iluminacion,2417336.65,65
2022-11-01,T15,Muebles,2129409.81,56
2022-11-01,T15,Organizacion,1485254.67,33
2022-11-01,T15,Textil hogar,790280.97,17
2022-11-01,T16,Baño,739137.88,22
2022-11-01,T16,Cocina y mesa,1548513.13,29
2022-11-01,T16,Decoracion,3706277.33,81
2022-11-01,T16,Iluminacion,1933419.31,48
2022-11-01,T16,Muebles,1930470.86,61
2022-11-01,T16,Organizacion,1408294.12,37
2022-11-01,T16,Textil hogar,1061038.12,27
2022-11-01,T17,Baño,717355.05,16
2022-11-01,T17,Cocina y mesa,1887910.95,39
2022-11-01,T17,Decoracion,2596075.46,57
2022-11-01,T17,Iluminacion,3707602.63,68
2022-11-01,T17,Muebles,376609.61,17
2022-11-01,T17,Organizacion,1246157.78,29
2022-11-01,T17,Textil hogar,960385.89,22
2022-11-01,T18,Baño,716234.5,21
2022-11-01,T18,Cocina y mesa,1391399.57,30
2022-11-01,T18,Decoracion,3802212.77,79
2022-11-01,T18,Iluminacion,2136131.71,47
2022-11-01,T18,Muebles,486706.11,20
2022-11-01,T18,Organizacion,857941.6,19
2022-11-01,T18,Textil hogar,1197572.08,25
2022-11-01,T19,Baño,1574188.9,43
2022-11-01,T19,Cocina y mesa,2144753.51,43
2022-11-01,T19,Decoracion,2359844.38,49
2022-11-01,T19,Iluminacion,3119538.5,66
2022-11-01,T19,Muebles,1213139.24,36
2022-11-01,T19,Organizacion,979860.27,33
2022-11-01,T19,Textil hogar,230250.79,13
2022-11-01,T20,Baño,971700.99,33
2022-11-01,T20,Cocina y mesa,2156294.9,43
2022-11-01,T20,Decoracion,1934265.47,38
2022-11-01,T20,Iluminacion,3051087.31,47
2022-11-01,T20,Muebles,1063040.97,25
2022-11-01,T20,Organizacion,1117634.86,29
2022-11-01,T20,Textil hogar,850962.82,24
2022-11-01,T21,Baño,539011.47,14
2022-11-01,T21,Cocina y mesa,2807806.49,76
2022-11-01,T21,Decoracion,3627730.11,70
2022-11-01,T21,Iluminacion,1646493.01,51
2022-11-01,T21,Muebles,1578734.64,52
2022-11-01,T21,Organizacion,649236.21,22
2022-11-01,T21,Textil hogar,1192153.32,32
2022-11-01,T22,Baño,298337.96,11
2022-11-01,T22,Cocina y mesa,3617452.95,70
2022-11-01,T22,Decoracion,3310665.2,71
2022-11-01,T22,Iluminacion,4071633.45,84
2022-11-01,T22,Muebles,386300.27,12
2022-11-01,T22,Organizacion,1039577.71,32
2022-11-01,T22,Textil hogar,828512.09,19
2022-11-01,T23,Baño,439181.17,16
2022-11-01,T23,Cocina y mesa,2627893.83,53
2022-11-01,T23,Decoracion,3825283.15,89
2022-11-01,T23,Iluminacion,1726485.31,48
2022-11-01,T23,Muebles,1512678.52,37
2022-11-01,T23,Organizacion,344473.76,11
2022-11-01,T23,Textil hogar,1033060.28,35
2022-11-01,T24,Baño,634519.93,27
2022-11-01,T24,Cocina y mesa,4761559.97,90
2022-11-01,T24,Decoracion,2607793.26,53
2022-11-01,T24,Iluminacion,3368866.61,74
2022-11-01,T24,Muebles,895281.22,24
2022-11-01,T24,Organizacion,1350942.14,27
2022-11-01,T24,Textil hogar,761256.9,17
2022-11-01,T25,Baño,1000005.97,29
2022-11-01,T25,Cocina y mesa,2179574.52,43
2022-11-01,T25,Decoracion,4494462.32,101
2022-11-01,T25,Iluminacion,2434239.67,44
2022-11-01,T25,Muebles,1593576.93,56
2022-11-01,T25,Organizacion,1687337.38,27
2022-11-01,T25,Textil hogar,1559159.82,30
2022-11-01,T26,Baño,1515566.31,56
2022-11-01,T26,Cocina y mesa,1892807.75,37
2022-11-01,T26,Decoracion,2662844.43,69
2022-11-01,T26,Iluminacion,1527662.62,46
2022-11-01,T26,Muebles,1358570.42,30
2022-11-01,T26,Organizacion,1273475.48,34
2022-11-01,T26,Textil hogar,154236.3,3
2022-11-01,T27,Baño,300240.42,12
2022-11-01,T27,Cocina y mesa,1632321.95,26
2022-11-01,T27,Decoracion,2545499.14,55
2022-11-01,T27,Iluminacion,1816429.39,48
2022-11-01,T27,Muebles,1580458.08,39
2022-11-01,T27,Organizacion,1003937.67,35
2022-11-01,T27,Textil hogar,1051170.29,26
2022-11-01,T28,Baño,698650.54,30
2022-11-01,T28,Cocina y mesa,1565932.66,49
2022-11-01,T28,Decoracion,1935338.3,37
2022-11-01,T28,Iluminacion,1512117.15,35
2022-11-01,T28,Muebles,1763061.19,50
2022-11-01,T28,Organizacion,1660705.31,39
2022-11-01,T28,Textil hogar,288758.95,6
2022-12-01,T01,Baño,1020040.74,40
2022-12-01,T01,Cocina y mesa,3600718.24,75
2022-12-01,T01,Decoracion,2611840.04,71
2022-12-01,T01,Iluminacion,1505806.21,17
